Part_Number,Dataset,Count,LGB_Winkler_80CI_Mean,LGB_Winkler_80CI_Std,LGB_PICP_80CI,LGB_Winkler_50CI_Mean,LGB_Winkler_50CI_Std,LGB_PICP_50CI,LGB_Q10,LGB_Q90,LGB_Median_Q10_Q90,LGB_Q25,LGB_Q75,LGB_Median_Q25_Q75,LGB_MAE_Mean,LGB_MAE_Std,TF_Winkler_80CI_Mean,TF_Winkler_80CI_Std,TF_PICP_80CI,TF_Winkler_50CI_Mean,TF_Winkler_50CI_Std,TF_PICP_50CI,TF_Q10,TF_Q90,TF_Median_Q10_Q90,TF_Q25,TF_Q75,TF_Median_Q25_Q75,TF_MAE_Mean,TF_MAE_Std,LGB_PICP_80CI_Pct,LGB_PICP_50CI_Pct,TF_PICP_80CI_Pct,TF_PICP_50CI_Pct
45731-1382,Test,3,13.873963910838222,0.6843456653069103,1.0,8.272185683486825,0.6948744606655811,0.6666666666666666,9.530597408486969,23.404561319325193,14.125923351237528,11.55032496048851,19.35338598167449,7.790480222110167,2.95334413859899,2.813994940221123,16.900964101155598,0.1443343231303998,1.0,8.44891611735026,0.13326149499313897,0.6666666666666666,12.277368,29.17833,16.80909,15.855739,24.252714,8.37508,3.705033620198568,1.0756662806679433,100.0,66.66666666666666,100.0,66.66666666666666
45731-1382,Validation,3,13.218001388540936,0.976512956735658,1.0,7.753090337509548,0.48041028574607053,1.0,9.11947350009101,22.33747488863195,12.742892317059148,11.640183477767392,19.393273815276938,8.059105527747393,2.0857399267031362,1.1993545936792225,14.973733266194662,0.1313087348875935,1.0,7.499614715576172,0.06319212356237343,1.0,9.224094,24.197828,14.996572,12.311698,19.811312,7.532219,1.0616067250569643,0.29457028436880967,100.0,100.0,100.0,100.0
473955-1,Test,3,11.925602880937811,0.3365116969824572,1.0,7.197920168427005,0.4599573478733088,0.6666666666666666,7.855496926628234,19.781099807566044,11.743670023560089,9.901750575241833,16.73482570282911,6.802714168788324,3.7600900286400303,2.0759030482149163,14.892589886983236,0.34268893893407576,1.0,7.467784881591797,0.1371093715125381,0.6666666666666666,9.0790415,23.971632,14.909757,12.118602,19.568426,7.45393,2.0250136057535797,1.3108720652470018,100.0,66.66666666666666,100.0,66.66666666666666
473955-1,Validation,3,11.583557022134187,0.4057652173277818,1.0,6.385943760065992,0.7182078934222069,1.0,7.6152152011288194,19.198772223263006,11.52961229969015,9.973610695224322,16.35955445529031,6.70400699471913,0.7584817234868879,0.5441016736560208,13.3538818359375,0.4268768733234075,1.0,6.688153266906738,0.20765476446111084,1.0,6.981564,20.335445,13.162386,9.630588,16.31874,6.5766125,1.3674805959065754,0.636226660619126,100.0,100.0,100.0,100.0
473957-4,Test,3,13.385844892236257,0.3119788854320683,1.0,7.393931422149606,0.08343245703611868,0.6666666666666666,9.211574445262452,22.597419337498707,13.534563526059575,11.493500404054927,18.77632936328767,7.393472014192705,2.6590010832061957,1.3217617791385345,15.16429869333903,0.31082319064511993,1.0,7.600536664326985,0.14654596283733878,1.0,9.488557,24.652855,15.279566,12.614755,20.215292,7.6524115,2.085191726684568,1.3694167979498932,100.0,66.66666666666666,100.0,100.0
473957-4,Validation,3,13.505393264856608,0.6797960853240788,0.6666666666666666,8.571104192178955,1.7160040571843966,0.6666666666666666,10.13505009075501,23.51187166857598,13.201530870844921,12.693649422347292,20.45125132407485,7.427602386475019,2.9262514513207516,3.169490479557219,14.078197797139486,0.14010540843247293,1.0,7.378875573476155,0.4316728808461414,0.6666666666666666,8.032106,22.110304,14.049164,10.888431,17.959032,7.0538206,2.144761085510252,2.3446663729123784,66.66666666666666,66.66666666666666,100.0,66.66666666666666
49-170-11,Test,3,11.388172015524859,0.5916056664272501,0.6666666666666666,6.675498403116848,0.7393215795361189,0.3333333333333333,6.860571070037049,18.24391254415656,11.318961808219825,9.051012043910989,15.4001053821602,6.1706627701711785,4.379490957277167,1.4588124216619964,13.625469843546549,0.10227721395257504,1.0,6.9876963297526045,0.1508858419388085,0.6666666666666666,7.73994,21.36541,13.648185,10.491153,17.346807,6.862872,2.0381933848063127,1.4933127767543142,66.66666666666666,33.33333333333333,100.0,66.66666666666666
49-170-11,Validation,3,10.705814549484998,0.2552925182637433,1.0,6.027308922763132,0.35295828990514916,0.6666666666666666,7.125095726060157,17.830910275545154,10.575092954092238,8.954912466953237,14.913473130403908,6.088196676651393,1.68238832932564,1.696512677874803,12.356359481811523,0.31249779052639365,1.0,6.552002906799316,0.3801085794590753,0.6666666666666666,5.9564815,18.312841,12.3523445,8.358151,14.552884,6.1882963,2.3267958958943686,2.0319769679615702,100.0,66.66666666666666,100.0,66.66666666666666
5006003D,Test,3,15.456703233543983,0.6800197957210804,0.3333333333333333,11.142147390906901,1.814126884180859,0.0,12.977417364525238,27.48208736865388,14.433245078160784,14.823954690745841,22.72079140294649,7.858636266638797,10.280439684924897,3.876739790507437,16.133216985066735,1.6488306365537568,0.3333333333333333,10.465466658274332,2.4947914434073355,0.3333333333333333,10.154611,25.66159,15.710328,13.340573,21.105286,7.869626,8.990415573120117,4.8094113476659714,33.33333333333333,0.0,33.33333333333333,33.33333333333333
5006003D,Validation,3,15.597882861318837,0.4020859084323689,1.0,7.805724613952008,0.8162562585140153,0.3333333333333333,13.95956119021109,29.557444051529927,15.351497092026403,16.343154313251905,23.742972148772846,7.658994342787256,3.5625058516495973,2.4100384527990317,15.956549008687338,0.29489463987033016,1.0,8.076834201812744,0.2593349009128028,0.6666666666666666,10.767919,26.724466,16.072464,14.084926,22.057167,8.042689,3.1280574798584,1.2144835282581146,100.0,33.33333333333333,100.0,66.66666666666666
5009913G,Test,3,11.492481399603639,0.4991063811461461,0.3333333333333333,7.253485025525118,1.3707889823164954,0.3333333333333333,5.532558035209181,16.82199344696672,11.311031705072384,8.262317668329619,14.090913657032075,5.886479132553861,4.699509850751528,3.13769851172498,12.936439228057862,0.630861304964435,0.3333333333333333,7.692158063252767,0.637831576267917,0.3333333333333333,6.065695,18.780283,12.859532,8.523346,14.883751,6.428814,5.285501797993978,2.3909716571945823,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
5009913G,Validation,3,11.785526223963862,0.12832813647510052,0.6666666666666666,7.201813799979173,1.194976009690613,0.3333333333333333,6.732527481644426,18.420339308195064,11.654697475882035,8.86747542577438,15.391508172380659,6.408987774805816,4.491345396805705,1.5589864708545562,12.038122177124023,0.14032801956839064,1.0,6.464059511820476,0.3939920088832039,0.3333333333333333,5.2118783,17.25,12.023526,7.4773507,13.48207,6.008239,3.2860132853190094,1.5857618277693544,66.66666666666666,33.33333333333333,100.0,33.33333333333333
505344-1,Test,3,8.620131604238448,0.49548728685411253,0.6666666666666666,5.333140945782467,0.5590435136402703,0.3333333333333333,1.8601048546459396,10.371092059021606,8.148121693246576,4.035780713202206,8.351878852604417,4.12285307483547,4.080521967812204,1.9133612618139084,10.301920096079508,0.6713549691349803,0.3333333333333333,5.814517259597778,0.5736842462329275,0.3333333333333333,3.9134681,14.171608,10.630009,5.7993016,10.893009,5.2629824,3.8451900482177734,1.084340355581429,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333
505344-1,Validation,3,7.606198627036767,0.5137930067008369,0.3333333333333333,5.369575329666861,1.5353342329792419,0.3333333333333333,1.4504531991379832,8.658698627025627,7.211199870545185,3.201977494270487,7.036433607169749,3.870121393054374,4.981505885718436,3.6184587750735475,8.086808331807454,0.582248504064352,0.6666666666666666,5.288267135620117,1.416460599968618,0.3333333333333333,2.0383437,9.891382,7.830238,3.3747978,7.3522186,3.9753351,4.449966589609782,2.9691285618497494,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333
50L627,Test,3,4.201817432478781,0.21970547923435405,1.0,2.9167101120063372,0.2715851784901395,0.3333333333333333,0.48558133848523993,4.687398770964022,4.220873208334512,1.1958465807382592,4.037980547982387,2.7493433606091764,1.1164991742513926,0.7580434211559635,6.128205887476604,0.5204454783838854,0.6666666666666666,3.3818744818369546,0.6042341298133125,0.6666666666666666,1.1110996,7.208342,6.012885,2.124443,5.2415867,3.0861692,1.6263977686564122,1.0997080854604164,100.0,33.33333333333333,66.66666666666666,66.66666666666666
50L627,Validation,3,4.313088644919572,0.29510454853157,1.0,2.694453706589416,0.050925098354872196,0.3333333333333333,0.4404472637006818,4.753535908620253,4.106723071839631,1.1212273244534314,3.757303587278404,2.6661898190705573,0.7133785287712094,0.46270760754379825,5.229146957397461,0.3304086519089465,1.0,2.8619064887364707,0.30473161745098265,0.3333333333333333,0.63539416,5.8645415,5.138968,1.4881483,4.176882,2.6399097,1.3819390932718914,0.6049030716740957,100.0,33.33333333333333,100.0,33.33333333333333
50N203,Test,3,5.532078196531212,0.24367650537930863,1.0,4.195276797390561,0.503760889365758,0.3333333333333333,0.8631519320116121,6.395230128542824,5.478781902512609,2.0063063999960993,5.8529153698766905,3.803415121742048,1.5824539047147137,1.0935082241429341,7.87355523109436,0.6954039956525159,0.3333333333333333,4.754686951637268,0.35567956472837375,0.0,1.9759792,9.74698,7.8744373,3.285225,7.230633,3.9820223,3.417290369669596,0.5734117961064655,100.0,33.33333333333333,33.33333333333333,0.0
50N203,Validation,3,5.257076153276068,0.08363695649234341,1.0,3.563051111948218,0.11685952705043194,1.0,1.0020279215636172,6.2591040748396845,5.2364759899263,2.0522178485735263,5.615268960521743,3.5578176030230635,1.17172013582291,0.4715992062903879,6.733005523681641,0.3610124465722208,1.0,3.4657045205434165,0.18587257565125434,1.0,1.3223574,8.055363,6.5119343,2.4315379,5.897242,3.3505712,0.6494603157043457,0.48116545142267036,100.0,100.0,100.0,100.0
510846-1,Test,3,10.257219713791523,0.9732855493235243,0.3333333333333333,6.834049852213411,1.4387452076323985,0.0,3.427471058183,13.469322618490503,9.91966231893359,5.062521774886085,10.239700020807625,5.143411732617476,6.149609404878213,2.6079922186915208,12.029979292551678,0.9661605430982403,0.0,7.902726809183757,0.7948530493227083,0.0,5.2940216,17.049816,11.716218,7.5296483,13.385455,5.8312426,7.010502497355142,0.9600474613019517,33.33333333333333,0.0,0.0,0.0
510846-1,Validation,3,10.20752300128698,0.3132911620531202,0.6666666666666666,5.476914641524652,0.7017848887485022,0.6666666666666666,3.7811432739160105,13.902065848563815,10.329778547029171,5.821282845634818,10.807988215391353,4.976284166304913,2.3856735991245963,2.2261889564555535,9.863100624084472,0.2541606546893188,0.6666666666666666,5.267453908920288,0.628896218334191,0.6666666666666666,3.5153992,13.337247,9.966115,5.290037,10.152181,4.9268003,2.17973550160726,1.8445149690468718,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
5145-1-64,Test,3,15.59728200198749,0.3741603365150353,0.6666666666666666,8.387714337698215,0.6977363665113689,0.6666666666666666,12.452678824846066,27.998673232350445,15.763710748233638,15.021542233688061,22.879555491904256,7.887559386266824,3.6547984508655866,2.4035242572416005,16.998390833536785,0.3080137931737459,1.0,8.949129740397135,0.8063687791524693,0.6666666666666666,12.091321,29.089712,17.138336,15.668968,24.112986,8.510757,3.7049140930175817,2.6668662287598344,66.66666666666666,66.66666666666666,100.0,66.66666666666666
5145-1-64,Validation,3,15.16487969530865,0.8996111938119475,1.0,8.49601833759767,0.4571972793673193,0.6666666666666666,12.78899941403523,27.953879109343884,14.656443243716135,15.288351055643956,23.644733551926578,8.264805399272102,3.7680200650621987,1.4690425584326399,16.069510459899902,0.162280711167655,1.0,8.226292928059896,0.264627456383597,0.6666666666666666,10.678456,26.747965,16.167416,14.029254,22.032393,8.035171,3.287750244140628,1.6448486022226207,100.0,66.66666666666666,100.0,66.66666666666666
5145-1-77,Test,3,9.731158321538267,0.6178985503516835,1.0,5.132899825123185,0.25247285051227114,1.0,2.983926900203297,12.715085221741562,9.546494832225209,5.075189448059309,10.208089273182493,5.247325475334713,0.7159859994541744,0.37444491596814683,10.895542780558268,0.6962042819109535,1.0,5.5270999272664385,0.47601582706182144,0.6666666666666666,4.478542,15.374084,10.50321,6.502666,11.943164,5.2498097,1.788164138793946,1.2691202659768266,100.0,100.0,100.0,66.66666666666666
5145-1-77,Validation,3,9.797105439949169,0.35558703920754625,1.0,6.021038897314786,0.4038176069093507,0.6666666666666666,3.8060888375824855,13.603194277531655,9.592905746961614,5.740622037759827,11.457363351411347,5.666081476723993,2.7692057486792216,1.1841521061063573,9.863277753194174,0.3496474044136485,1.0,4.99014139175415,0.26836713687870006,0.6666666666666666,3.5481923,13.411469,10.047544,5.332859,10.232361,5.005521,1.969000180562338,0.7833460903871238,100.0,66.66666666666666,100.0,66.66666666666666
519858-8,Test,3,14.014665709211593,0.5158511645071926,1.0,7.895064582575685,0.3813584677050045,1.0,9.501646385968808,23.516312095180407,13.713376436315512,12.02018294733414,19.915247529909823,7.7465999404115635,1.8270009290386178,1.5047356679452422,16.179692268371582,0.27744348757184845,1.0,8.069358507792154,0.1041334713798353,1.0,10.732952,26.912645,16.280928,14.098197,22.167557,8.126146,1.5616111755371105,0.7666411878032443,100.0,100.0,100.0,100.0
519858-8,Validation,3,13.468038145863673,0.3173202616725816,0.6666666666666666,9.237983290986913,1.3750625546519462,0.3333333333333333,8.664777466683878,21.9059441256648,13.242717956153239,11.091759135333811,18.87224895677754,7.8194920840055,6.501311184016455,4.0118389067987765,13.755724525451662,0.5423701896482407,0.3333333333333333,8.963064511617025,1.6562929913001243,0.3333333333333333,7.1100106,20.502577,13.58109,9.787124,16.519855,6.814146,7.508974393208824,3.7293945654054785,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333
52K671,Test,3,4.300881459274077,0.13860499926883404,1.0,2.7796385893551556,0.0535182386690642,0.6666666666666666,0.3625062029513768,4.663387662225454,4.29860333541404,1.0471474084070265,3.809303669566924,2.752362169377485,0.4283825063486016,0.5147036392564335,6.134493986765544,0.5344461259006158,1.0,3.424625555674235,0.2414752106230266,0.0,1.1809355,7.3154297,6.2509975,2.198022,5.35697,3.2243636,1.982558727264404,0.15026284128333292,100.0,66.66666666666666,100.0,0.0
52K671,Validation,3,4.029140576322459,0.09205435683663833,1.0,2.752026607372482,0.02887110935415674,1.0,0.49240928961761526,4.521549865940075,4.002327804115201,1.054376588760613,3.806403196133095,2.75033133435252,0.4433010275648746,0.44735061805470394,5.45596965154012,0.22572605253786654,1.0,2.953582763671875,0.3250175957456774,0.6666666666666666,0.7713124,6.227282,5.39666,1.6687559,4.475844,2.7541912,1.2963416576385496,0.6748395975963886,100.0,100.0,100.0,66.66666666666666
52N674-01,Test,3,5.043250375764539,0.12940097468031955,1.0,3.36193369511542,0.3189478067710937,0.6666666666666666,1.0799909604475144,6.123241336212053,4.997787089319161,1.9991576037700594,5.336540959008882,3.147636685858548,0.9436707780042108,0.28637948018976106,7.817569700876871,0.2301902989490849,0.6666666666666666,4.258112033208211,0.43799343931390133,0.3333333333333333,2.0321805,9.840868,7.7135906,3.3533833,7.3037415,3.904955,2.169090906778971,0.9872085340031773,100.0,66.66666666666666,66.66666666666666,33.33333333333333
52N674-01,Validation,3,4.432992361381523,0.23370797876595625,0.6666666666666666,3.2895855756322363,0.4990869540221019,0.3333333333333333,1.126204851738329,5.455958984273676,4.187022419870282,1.9221667775223956,4.806282688792062,3.001518547192003,2.2753565999282115,1.2995708010541211,6.690141836802165,0.4491149436209824,1.0,3.8725699186325073,0.33649497208047646,0.3333333333333333,1.3265252,8.016667,6.609528,2.434994,5.8751655,3.3997607,2.3567854563395176,1.010690597185759,66.66666666666666,33.33333333333333,100.0,33.33333333333333
5340-1-1,Test,3,11.432317452991912,0.3532411661205638,0.6666666666666666,8.138165811667976,0.5677306172939852,0.0,8.043727739461016,19.342783715206274,11.47261425359766,9.89245025628549,16.917724273144056,7.052131778104403,5.338999585280103,1.0557833031927197,14.167566808064779,0.950394412453316,0.3333333333333333,8.502383391062418,1.2726678537197518,0.0,7.8414655,21.828537,13.775757,10.650956,17.661196,6.911993,6.504757881164551,2.0402504879450403,66.66666666666666,0.0,33.33333333333333,0.0
5340-1-1,Validation,3,11.444273561458358,0.6923485036252467,1.0,7.398268540978182,0.37690909975792547,0.6666666666666666,7.731221097181856,19.175494658640215,11.862139795527638,10.04857911383757,17.416807314465178,7.33731649039261,2.7815754074307892,1.0411199102689357,13.222296078999838,0.29311319866288216,1.0,6.644043922424316,0.18411194057092412,0.6666666666666666,6.7459006,19.968197,13.074976,9.352557,15.968892,6.536954,1.6893552144368478,1.3913408873439508,100.0,66.66666666666666,100.0,66.66666666666666
540-0712-2,Test,3,10.677574977188732,0.24650360815146785,1.0,5.843319024893165,0.22229039413655674,1.0,5.609732966901892,16.287307944090625,10.65934369277012,8.002526440241395,13.84584546513456,5.725297912870268,1.4908029108045522,0.18761236032600462,13.234759012858072,0.08082837590080699,1.0,6.65170415242513,0.03327907066519099,1.0,6.7482014,19.982962,13.283489,9.347005,15.998711,6.6536016,0.6152722040812174,0.24140151110966965,100.0,100.0,100.0,100.0
